RedJade Code,Green,Grassy,Cucumber,Tomato,Hay,Herbal,Mint,Woody,Pine,Floral,Jasmine,Rose,Honey,Fruity,Citrus,Lemon,Orange,Tropical,Berry,Peach,Apple,Sour,Fermented,Alcoholic,Winey,Rummy,Caramellic,Vanilla,Spicy,Coffee,Smoky,Roasted,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sulfurous,Garlic,Earthy,Musty,Animal,Musk,Powdery,Sweet,Cooling,Sharp,Medicinal,Camphoreous,Metallic,Ozone,Fishy
KOP,0.436,0.0,0.0,0.0,0.0496,0.2802,0.0881,0.045,0.0,0.4912,0.0,0.1088,0.0526,0.1343,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561,0.4177,0.0,0.0,0.0,0.0,0.0496,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2392,0.6833,0.0,0.0,0.0453,0.0,0.0,0.0,0.0
BAN,0.0907,0.0497,0.0,0.0,0.0,0.0,0.0,0.1334,0.0,0.1498,0.0,0.0,0.0864,0.2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.1044,0.2581,0.5005,0.0906,0.0,0.0496,0.0,0.2718,0.0,0.0411,0.0464,0.0,0.0,0.0,0.0496,0.0496,0.0,0.0819,0.0464,0.0,0.0,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSR,0.0942,0.0,0.0,0.0,0.0,0.1028,0.1073,0.7238,0.0,0.1375,0.0,0.0,0.0,0.0889,0.135,0.0,0.0,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.2294,0.0,0.1029,0.0,0.0,0.0,0.0,0.0,0.1075,0.0494
IRW,0.2507,0.0,0.0,0.0,0.0,0.2507,0.0,0.1548,0.0,0.4047,0.0507,0.1025,0.0506,0.5542,0.0483,0.0,0.0,0.0,0.1031,0.0483,0.1053,0.0,0.0501,0.0,0.1002,0.0,0.0485,0.0478,0.2016,0.0,0.0,0.0,0.0,0.0,0.0981,0.0,0.0506,0.0478,0.0956,0.098,0.0,0.0,0.0501,0.0,0.0,0.0528,0.0,0.3413,0.0,0.0,0.0,0.0494,0.0,0.0,0.0
PNH,0.1027,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1572,0.0,0.0,0.0,0.5477,0.0,0.0,0.0,0.1931,0.1053,0.0,0.1494,0.0,0.0472,0.0,0.0961,0.0,0.3467,0.0,0.0,0.0,0.0,0.0537,0.0,0.0476,0.0973,0.1027,0.0,0.0973,0.0,0.0,0.0,0.0,0.0542,0.0489,0.0,0.0,0.0,0.4483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXL,0.3015,0.0,0.0,0.0,0.0,0.1834,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.8156,0.1264,0.0,0.0,0.174,0.0,0.0,0.1759,0.0,0.0467,0.0581,0.0824,0.0576,0.0,0.0,0.0779,0.0,0.0,0.0,0.0,0.0581,0.0,0.0,0.0,0.0384,0.0,0.0,0.0569,0.0,0.0401,0.115,0.0,0.0,0.0,0.2246,0.0,0.077,0.0,0.0,0.0569,0.0,0.0
IIO,0.0,0.0,0.0,0.0,0.1374,0.0465,0.0,0.0,0.0,0.0909,0.0,0.0,0.0893,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942,0.2878,0.1933,0.0428,0.0855,0.0428,0.0,0.0424,0.0,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0,0.1416,0.6274,0.0993,0.0855,0.3078,0.0,0.0,0.0,0.0
ACG,0.0633,0.0,0.0,0.0,0.0,0.0499,0.0,0.0,0.0,0.045,0.0,0.0,0.0446,0.7693,0.0,0.0,0.0,0.0479,0.0,0.0,0.1132,0.1073,0.0475,0.0,0.3109,0.0,0.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.0512,0.0,0.1014,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJN,0.3267,0.0,0.0,0.0,0.0,0.0484,0.0,0.0633,0.0633,0.1937,0.05,0.0501,0.0501,0.8058,0.0459,0.0,0.0,0.1614,0.0653,0.0459,0.2611,0.0,0.0993,0.0,0.2404,0.0,0.29,0.0,0.0,0.0,0.0,0.0564,0.0,0.0,0.0484,0.0,0.0484,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YCD,0.0431,0.0,0.0,0.0,0.037,0.0987,0.0,0.0,0.0,0.2606,0.0,0.0,0.0,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236,0.0368,0.1963,0.0823,0.3125,0.0,0.037,0.0,0.0,0.0,0.0,0.142,0.0,0.1886,0.174,0.3175,0.0,0.037,0.3211,0.0,0.0,0.0531,0.0,0.0,0.0,0.0
ZOY,0.0479,0.0,0.0,0.0,0.057,0.165,0.0,0.0917,0.0,0.4847,0.0479,0.0434,0.0884,0.1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923,0.0,0.0,0.0423,0.5252,0.0,0.057,0.0425,0.0,0.0,0.0,0.0
QSM,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0933,0.0,0.0,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0955,0.0,0.0444,0.2978,0.053,0.0,0.0,0.199,0.0,0.3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.1678,0.0,0.0,0.0,0.3906,0.0,0.051,0.0424,0.0,0.0,0.0,0.0
EXX,0.1947,0.0401,0.0,0.0,0.0,0.0791,0.1126,0.0,0.0,0.1636,0.0,0.0,0.0,0.4359,0.0,0.0,0.0,0.1926,0.2573,0.0,0.0,0.0,0.0835,0.0401,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0396,0.0857,0.0,0.1149,0.0,0.0,0.1172,0.046,0.1415,0.0819,0.0,0.0,0.0438,0.0,0.0,0.0,0.2602,0.0,0.0401,0.0,0.0,0.115,0.0,0.0
VAU,0.3775,0.0,0.0,0.044,0.0431,0.3821,0.4137,0.2664,0.0,0.1849,0.0,0.0437,0.0,0.3706,0.0544,0.0,0.0,0.0,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323,0.0462,0.0,0.0,0.1313,0.0,0.0452,0.0
JDM,0.2347,0.0,0.0,0.0,0.0,0.0807,0.0523,0.0,0.0,0.0,0.0,0.0,0.0401,0.8607,0.0,0.0,0.0,0.0996,0.053,0.0,0.5658,0.0469,0.0401,0.0,0.0935,0.0897,0.0806,0.0,0.0523,0.0,0.0,0.0469,0.0,0.0,0.0501,0.0,0.0,0.0,0.1304,0.053,0.0469,0.0,0.0405,0.0,0.0,0.0,0.0,0.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STF,0.0895,0.0,0.0,0.0,0.1149,0.051,0.0,0.2583,0.0,0.256,0.0,0.0,0.0483,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869,0.2389,0.0,0.1861,0.0386,0.0,0.3606,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768,0.193,0.0,0.0,0.1079,0.4224,0.0,0.0386,0.3674,0.0,0.0,0.0,0.0
XEU,0.8683,0.0,0.0,0.0,0.0,0.0,0.0,0.0401,0.0,0.0,0.0,0.0,0.1076,0.9567,0.0423,0.0,0.0,0.2886,0.0578,0.0,0.3221,0.0386,0.0,0.0,0.0855,0.1049,0.0505,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343,0.0,0.0,0.0,0.0,0.0665,0.0,0.0
VFA,0.0456,0.0,0.0,0.0,0.1762,0.0456,0.0438,0.31,0.0,0.3588,0.0,0.0,0.0556,0.2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.0527,0.2706,0.2186,0.0,0.1288,0.0925,0.0,0.1318,0.0,0.0456,0.0,0.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562,0.6393,0.0,0.0,0.1342,0.0,0.0,0.0,0.0
TRH,0.145,0.0,0.0,0.0,0.0,0.1548,0.204,0.4747,0.0,0.1542,0.0,0.1454,0.0,0.0,0.0,0.0,0.0,0.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902,0.0,0.0902,0.0,0.0,0.0517,0.0,0.0,0.0,0.0,0.0,0.0941,0.0465,0.1072,0.1564,0.0,0.0551,0.0,0.0,0.0,0.0532,0.0,0.1108,0.0
HFX,0.4012,0.0,0.0,0.0,0.1577,0.3407,0.2464,0.5577,0.3534,0.0498,0.0,0.0,0.0,0.1481,0.1049,0.0465,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.2534,0.0,0.0495,0.0,0.2522,0.0,0.0,0.0
JYM,0.255,0.0,0.0,0.0,0.0517,0.0481,0.0,0.057,0.0,0.2548,0.0,0.0,0.1037,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971,0.0974,0.3003,0.0,0.0,0.0,0.0,0.0989,0.0508,0.0517,0.0,0.0547,0.0547,0.0,0.0,0.0,0.0508,0.0969,0.0,0.0,0.0517,0.3039,0.0503,0.0,0.0989,0.0,0.0,0.0,0.0
OZP,0.6125,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0404,0.0,0.0,0.0,0.4639,0.1589,0.0,0.0,0.0,0.039,0.0,0.0,0.0396,0.2242,0.0926,0.039,0.0,0.0396,0.0,0.0766,0.0,0.0,0.05,0.0468,0.0,0.039,0.0,0.0,0.0,0.0374,0.077,0.0468,0.0,0.0374,0.039,0.0,0.0,0.0,0.1768,0.0,0.1112,0.0,0.0,0.1366,0.0,0.0
ZIH,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0956,0.0,0.0,0.0,0.0,0.0,0.4292,0.0,0.0,0.0,0.0553,0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.1476,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0492,0.0,0.0,0.0453,0.0939,0.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382,0.0,0.0,0.0433,0.0,0.0553,0.0,0.0
VIT,0.0448,0.0,0.0,0.0,0.0,0.0949,0.0458,0.0861,0.0,0.4697,0.0,0.0,0.0458,0.3698,0.0,0.0,0.0,0.0,0.0478,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0609,0.1624,0.2193,0.0,0.0437,0.0,0.0,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915,0.0,0.0,0.0475,0.0,0.0,0.0,0.0
LOL,0.1477,0.0965,0.0,0.0,0.0,0.1619,0.2343,0.328,0.1404,0.2446,0.0,0.0563,0.054,0.1589,0.1078,0.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.1076,0.0609,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543,0.0961,0.0,0.0,0.0,0.1666,0.0543,0.0438,0.0,0.2757,0.0563,0.0,0.0
DUO,0.1975,0.0,0.0,0.0,0.0,0.0969,0.0,0.0923,0.0,0.4826,0.0479,0.1166,0.2185,0.3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.05,0.1389,0.0,0.0506,0.0,0.0455,0.0608,0.0606,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0606,0.0,0.7037,0.0,0.0,0.0506,0.0,0.0,0.0,0.0455
XEN,0.1119,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068,0.0,0.0,0.0,0.1819,0.0,0.0,0.0,0.1583,0.0,0.0,0.0,0.0,0.151,0.0,0.107,0.0,0.0,0.1687,0.3199,0.085,0.0,0.0,0.0,0.0513,0.0512,0.14,0.4294,0.0468,0.0,0.0513,0.0,0.0,0.0,0.044,0.0,0.1069,0.0,0.0,0.0,0.0,0.0
FKM,0.6351,0.0,0.0,0.0,0.0481,0.1945,0.0,0.0,0.0,0.492,0.0469,0.1533,0.0581,0.1004,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476,0.0491,0.1974,0.0,0.0,0.1552,0.0,0.0495,0.0,0.0,0.0979,0.0,0.0517
WUG,0.1471,0.0,0.0,0.0,0.0,0.0485,0.0,0.102,0.0,0.1943,0.0,0.1005,0.0466,0.1,0.0,0.0,0.0924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937,0.1017,0.0,0.0507,0.0,0.1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971,0.0985,0.0985,0.0,0.0466,0.5019,0.0,0.0,0.0967,0.0,0.0987,0.0,0.0545
WCQ,0.3333,0.0,0.0,0.0,0.0,0.0945,0.0,0.1081,0.0,0.3723,0.0422,0.1332,0.0422,0.0888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.3895,0.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0457,0.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.4727,0.0,0.0,0.0,0.0,0.0,0.0475,0.0
PVA,0.0,0.0,0.0,0.0,0.0483,0.0589,0.0,0.0455,0.0,0.4541,0.0442,0.0607,0.0956,0.7093,0.0,0.0,0.0,0.0,0.1616,0.0589,0.0,0.0,0.0,0.0,0.0473,0.0,0.1924,0.303,0.1852,0.0,0.0,0.0,0.0,0.0483,0.0604,0.0,0.0,0.0,0.1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1593,0.6098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACR,0.1966,0.0,0.0,0.0501,0.0,0.2153,0.2011,0.0486,0.0,0.1415,0.0,0.0,0.0,0.2042,0.0,0.0,0.0,0.0501,0.0486,0.0996,0.0,0.0,0.0575,0.0,0.0,0.0,0.2057,0.0,0.0528,0.0972,0.0,0.4409,0.146,0.3479,0.0,0.0,0.0,0.0501,0.0,0.0,0.0495,0.0,0.1488,0.1438,0.0,0.0,0.0,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0524
IXF,0.2922,0.0476,0.0,0.0,0.0,0.0,0.0,0.0474,0.0,0.0947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.0,0.0982,0.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992,0.0,0.3436,0.0,0.4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474,0.0,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEJ,0.2068,0.0,0.0,0.0,0.0,0.0581,0.0,0.0458,0.0,0.3596,0.0581,0.0458,0.0,0.7279,0.0,0.0,0.0,0.0463,0.0458,0.0828,0.1562,0.0,0.0,0.0,0.1653,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.2479,0.0,0.1857,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAO,0.3994,0.0,0.0,0.0,0.0,0.2476,0.0681,0.537,0.1035,0.3513,0.3238,0.0837,0.0,0.7345,0.0,0.0,0.0,0.0733,0.0,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RQY,0.5263,0.0,0.0,0.0,0.0,0.0515,0.0,0.0519,0.0,0.042,0.0,0.0,0.0,1.0,0.0675,0.0,0.0,0.1201,0.0968,0.0,0.2863,0.0,0.1955,0.0,0.2562,0.0526,0.1867,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.0,0.0,0.3018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM,0.4457,0.0,0.0,0.0,0.0,0.0,0.0,0.1454,0.0,0.0,0.0,0.0,0.0,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071,0.0946,0.0,0.0,0.3238,0.0,0.5651,0.4321,0.6348,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.2058,0.363,0.0,0.0,0.0404,0.1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0936
SEO,0.0471,0.0,0.0,0.0,0.0,0.1214,0.0515,0.093,0.0,0.2023,0.0,0.0,0.0,0.4389,0.0,0.0,0.098,0.089,0.0904,0.0,0.0,0.0,0.0,0.0,0.1479,0.0,0.1108,0.0,0.0458,0.047,0.0458,0.1949,0.0,0.1936,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447,0.1022,0.0,0.0,0.0933,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JTT,0.1034,0.0,0.0,0.0,0.0515,0.2747,0.5087,0.2109,0.0,0.1994,0.053,0.0451,0.0,0.1433,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0,0.0,0.0,0.0712,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.14,0.1971,0.0,0.0,0.0,0.1562,0.0515,0.0,0.0,0.1603,0.0,0.0533,0.0
FEI,0.1402,0.0,0.0,0.0,0.0,0.1071,0.0,0.0503,0.0,0.1907,0.0956,0.0,0.0,0.3994,0.0,0.0,0.0,0.0451,0.0,0.0,0.0,0.047,0.101,0.0,0.2614,0.0,0.0438,0.0,0.0966,0.0481,0.0,0.0,0.0,0.0,0.1907,0.0,0.0441,0.0,0.0616,0.1057,0.0,0.0,0.0,0.0,0.0,0.0468,0.0468,0.1624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQP,0.0967,0.0,0.0,0.0,0.0,0.0476,0.048,0.0,0.0,0.1915,0.0,0.0933,0.0,0.045,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0476,0.096,0.2743,0.1903,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428,0.093,0.1447,0.0,0.0832,0.0,0.0,0.1905,0.0,0.0972,0.2264,0.0,0.0,0.0,0.0464
EPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.0473,0.0,0.0,0.8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,0.0367,0.0,0.2498,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405,0.0,0.0741,0.0762,0.1982,0.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQF,0.1398,0.0,0.0,0.0,0.089,0.086,0.0,0.0853,0.0,0.5601,0.0,0.0,0.0,0.1412,0.0,0.0495,0.0,0.0421,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.3294,0.0,0.0436,0.0,0.0,0.0,0.0461,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371,0.6673,0.0,0.0,0.0,0.0,0.0436,0.1451,0.0
UOS,0.0582,0.0,0.0,0.0,0.0,0.0466,0.0467,0.045,0.0,0.3519,0.0,0.0,0.0,0.3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0454,0.1427,0.4534,0.0,0.259,0.0479,0.0479,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0532,0.0,0.045,0.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQG,0.4506,0.0,0.0,0.0,0.0,0.2406,0.0,0.1057,0.0,0.1473,0.0,0.0,0.0,0.8398,0.0,0.0,0.0,0.0,0.0959,0.0431,0.1865,0.0,0.1435,0.177,0.1472,0.1201,0.0512,0.0,0.0897,0.0,0.0,0.0,0.0,0.1079,0.0456,0.0,0.0,0.0,0.0857,0.0431,0.0,0.0,0.0957,0.0662,0.0,0.0,0.0,0.3007,0.0,0.0869,0.0,0.0,0.0,0.0,0.0
CTT,0.2241,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.8653,0.0,0.0,0.0,0.3316,0.0,0.0,0.1435,0.0,0.0,0.0,0.3319,0.0476,0.1405,0.0,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.1835,0.0,0.0,0.0,0.0,0.0438,0.0,0.0
JHZ,0.4394,0.0,0.0,0.0,0.0,0.18,0.0,0.0914,0.0,0.2654,0.0922,0.0404,0.0,0.2248,0.0898,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,0.2909,0.0,0.052,0.0,0.0415,0.132,0.0,0.0,0.0,0.0,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,0.3976,0.0,0.0,0.0926,0.0,0.0804,0.0,0.0415
TZN,0.1501,0.0,0.0,0.0,0.0,0.2021,0.1002,0.4441,0.1013,0.2448,0.0,0.0528,0.0473,0.2508,0.099,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006,0.0,0.0,0.0,0.0,0.0,0.0981,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0,0.048,0.3014,0.0,0.0,0.0,0.0474,0.0503,0.0985,0.0
TVX,0.4453,0.0,0.0,0.0,0.0,0.3907,0.3094,0.562,0.0466,0.039,0.0441,0.0407,0.0,0.3508,0.0443,0.0,0.0441,0.0446,0.0472,0.0386,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131,0.0,0.0,0.0,0.0497,0.1004,0.1741,0.0
QKU,0.291,0.0,0.0,0.0,0.0,0.0462,0.0608,0.0,0.0,0.0984,0.0,0.0608,0.0,0.3368,0.1429,0.0,0.0,0.0,0.0,0.0448,0.0436,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0456,0.0501,0.628,0.0479,0.4339,0.1469,0.0435,0.1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928,0.0,0.0,0.0,0.0,0.0495,0.0,0.0
GON,0.0745,0.0,0.0,0.0,0.0446,0.0,0.0,0.0439,0.0,0.2444,0.0563,0.0469,0.1876,0.2748,0.0,0.0,0.0436,0.058,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0941,0.0873,0.0897,0.0,0.0576,0.2453,0.2453,0.0924,0.0,0.0,0.0,0.0462,0.0462,0.0,0.246,0.0518,0.0,0.049,0.0,0.0,0.0436,0.2721,0.0,0.0745,0.0459,0.0,0.0563,0.0,0.0
XOU,0.1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0.0,0.6131,0.0397,0.331,0.0417,0.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823,0.1638,0.0,0.0878,0.0,0.0436,0.038,0.0,0.038,0.0951,0.0,0.0,0.0,0.0,0.0,0.0885,0.0,0.0,0.0,0.0,0.4131,0.0,0.0,0.0848,0.0,0.0,0.0,0.0951
GBW,0.1419,0.0435,0.0,0.0,0.0,0.0,0.0,0.1492,0.0,0.229,0.0,0.0,0.049,0.6447,0.1336,0.0,0.0,0.0,0.0475,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,0.0,0.0435,0.0,0.0,0.045,0.0,0.0
YOQ,0.2667,0.0,0.0,0.0,0.0,0.0776,0.0,0.1568,0.0,0.2124,0.0,0.0332,0.0,0.9201,0.0,0.0,0.0,0.0,0.19,0.034,0.4152,0.0,0.0934,0.0,0.0934,0.0,0.045,0.0,0.0332,0.0,0.0,0.0,0.0,0.0,0.0336,0.0,0.1041,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627,0.0337,0.0,0.0,0.0,0.0337,0.0,0.0
ECV,0.2501,0.0,0.0,0.0,0.0,0.0705,0.0336,0.0336,0.0,0.0356,0.0,0.0,0.0,0.5405,0.0,0.033,0.0,0.0,0.0,0.0,0.1522,0.0,0.0356,0.0356,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666,0.1292,0.0,0.0344,0.0484,0.13,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792,0.0,0.039,0.0,0.0336,0.2666,0.0,0.0
OAE,0.2694,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0601,0.1007,0.0,0.0,0.0488,0.0,0.0942,0.0,0.0,0.0,0.0,0.0,0.047,0.1064,0.2606,0.0,0.0,0.0454,0.1967,0.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUK,0.0,0.0,0.0,0.0,0.0,0.0,0.1936,0.0523,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0523,0.0,0.0,0.0,0.05,0.0,0.0,0.0665,0.3062,0.0,0.0,0.0431,0.0,0.2104,0.0431,0.1637,0.0453,0.0,0.0,0.0453,0.2015,0.0,0.0954,0.0463,0.0535,0.0972,0.0449,0.0,0.0,0.3598,0.0535,0.051,0.0,0.0581,0.0,0.0,0.0
