RedJade Code,Green,Grassy,Cucumber,Tomato,Hay,Herbal,Mint,Woody,Pine,Floral,Jasmine,Rose,Honey,Fruity,Citrus,Lemon,Orange,Tropical,Berry,Peach,Apple,Sour,Fermented,Alcoholic,Winey,Rummy,Caramellic,Vanilla,Spicy,Coffee,Smoky,Roasted,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sulfurous,Garlic,Earthy,Musty,Animal,Musk,Powdery,Sweet,Cooling,Sharp,Medicinal,Camphoreous,Metallic,Ozone,Fishy
KOP,0.2507,0.0,0.0,0.0,0.0,0.1595,0.0,0.0644,0.0,0.2949,0.0,0.1034,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1145,0.0906,0.0,0.0644,0.0,0.0405,0.1546,0.0,0.0597,0.0,0.0,0.0,0.0,0.0833,0.0423,0.0385,0.0,0.0,0.0,0.0602,0.5054,0.0,0.0,0.1434,0.0,0.0,0.1143,0.0405
BAN,0.0571,0.0571,0.0,0.0,0.0,0.0437,0.0,0.2309,0.0,0.0943,0.0,0.0,0.0867,0.3289,0.0,0.0,0.0,0.0478,0.0553,0.0,0.1031,0.0,0.0,0.0,0.0,0.0,0.1738,0.262,0.7363,0.0368,0.0,0.0,0.0,0.1921,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSR,0.2848,0.0,0.0,0.0,0.0,0.1168,0.2217,0.1571,0.0,0.1891,0.0,0.0463,0.0444,0.3818,0.0,0.0,0.0,0.0497,0.1433,0.0,0.0909,0.0,0.2103,0.0,0.0431,0.0,0.0444,0.0,0.0,0.0524,0.0,0.0445,0.1651,0.0445,0.0444,0.0,0.1337,0.0,0.0,0.1371,0.0,0.1127,0.0,0.1445,0.0,0.0,0.0444,0.2495,0.0947,0.0444,0.0,0.0641,0.0497,0.1097,0.0445
IRW,0.1953,0.0,0.0,0.0,0.0,0.3482,0.1509,0.5025,0.1475,0.4468,0.0,0.0977,0.0,0.2991,0.0982,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,0.0495,0.0512,0.0,0.0,0.1962,0.0,0.0,0.0,0.0,0.0,0.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0977,0.0485,0.1961,0.0,0.0,0.0,0.1573,0.0,0.0,0.0
PNH,0.0,0.0,0.0,0.0,0.0,0.0986,0.0986,0.2944,0.0488,0.3608,0.0,0.1495,0.0492,0.6075,0.0488,0.0,0.0,0.1469,0.1163,0.0487,0.0987,0.0,0.0509,0.0,0.0509,0.0973,0.0,0.0,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999,0.0,0.0,0.0,0.096,0.0,0.0491,0.0,0.3095,0.0,0.0,0.0,0.0,0.049,0.0496,0.0
XXL,0.1271,0.0,0.0,0.0,0.0,0.0856,0.121,0.0499,0.0499,0.0499,0.043,0.0,0.0,0.6266,0.0427,0.0,0.0,0.213,0.0,0.0,0.091,0.0453,0.1823,0.0,0.0581,0.0961,0.0969,0.0,0.0,0.0,0.0,0.0,0.0646,0.0453,0.0,0.0,0.0,0.0,0.0,0.0453,0.1271,0.0,0.0,0.1076,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
IIO,0.0,0.0,0.0,0.0,0.0453,0.0449,0.0449,0.0449,0.0,0.0,0.0,0.0,0.0453,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524,0.2092,0.2454,0.0733,0.0733,0.0446,0.0446,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.0992,0.0,0.0,0.1374,0.5343,0.0523,0.0733,0.4231,0.0444,0.0446,0.0,0.0
ACG,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0464,0.0,0.0,0.0436,0.1373,0.0,0.3869,0.0603,0.0505,0.0,0.1116,0.0582,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968,0.0,0.0,0.0,0.1929,0.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512,0.0,0.0473,0.0,0.0,0.0,0.0,0.0
AJN,0.4136,0.0,0.0,0.0,0.0,0.0928,0.0,0.0,0.0,0.0987,0.0,0.0,0.0,0.8041,0.0,0.0,0.0,0.0,0.1013,0.0,0.3704,0.0,0.0928,0.0,0.2865,0.2143,0.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0452,0.0,0.0,0.0,0.0,0.54,0.0471,0.0943,0.0,0.0,0.0,0.0,0.0
YCD,0.0,0.0,0.0,0.0,0.0,0.0577,0.0,0.0985,0.0,0.2595,0.0,0.0482,0.0459,0.0995,0.0,0.0,0.1857,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.0,0.0,0.0486,0.0486,0.0,0.0,0.0,0.0,0.0513,0.0,0.0,0.0945,0.0,0.0977,0.0518,0.1599,0.0,0.0923,0.2977,0.0,0.0,0.1534,0.0963,0.0,0.0,0.0468
ZOY,0.0957,0.0,0.0,0.0,0.2549,0.1107,0.0,0.0,0.0,0.3956,0.0,0.0887,0.0,0.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503,0.1626,0.0,0.0,0.0486,0.0,0.1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0434,0.0,0.0,0.0616,0.0676,0.0,0.2475,0.6622,0.0,0.0929,0.0,0.0,0.0,0.0,0.0
QSM,0.7932,0.0,0.0,0.0,0.0,0.0458,0.0488,0.0483,0.0,0.2712,0.0642,0.0495,0.0488,0.153,0.0507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0605,0.0,0.0,0.0,0.2089,0.0,0.1009,0.1928,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983,0.0,0.0,0.0,0.0,0.2048,0.0,0.0605,0.0,0.0,0.0,0.0,0.0468
EXX,0.2199,0.0,0.0,0.0,0.0,0.2402,0.0584,0.1082,0.0405,0.2235,0.0861,0.0443,0.0584,0.426,0.0933,0.0,0.0,0.1517,0.0445,0.0,0.1287,0.0,0.0,0.0,0.0,0.0443,0.0413,0.0,0.3269,0.042,0.042,0.0,0.042,0.1368,0.0,0.0637,0.0445,0.0413,0.0,0.0,0.0843,0.042,0.0989,0.0997,0.0,0.0,0.0445,0.4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAU,0.1499,0.0,0.0,0.0,0.0,0.1133,0.3849,0.3214,0.0,0.2415,0.0964,0.0466,0.0,0.2894,0.0,0.0,0.0,0.0,0.0,0.1407,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0473,0.0,0.0,0.0,0.0467,0.0496,0.0,0.0968,0.0466,0.0968,0.0,0.0,0.0,0.0467,0.0644,0.0496,0.0,0.046,0.0,0.2567,0.1567,0.0,0.0,0.0974,0.0,0.1164,0.0
JDM,0.44,0.0,0.0,0.0,0.0,0.0477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9495,0.0,0.0,0.0,0.1962,0.0491,0.0,0.4404,0.0,0.0,0.0,0.096,0.111,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.0504,0.0,0.0491,0.0,0.0477,0.0,0.0,0.0,0.0,0.452,0.0,0.0996,0.0,0.0,0.0,0.0,0.0
STF,0.1459,0.0,0.0,0.0,0.1495,0.0503,0.0872,0.3537,0.0,0.1399,0.0,0.041,0.0,0.1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,0.0882,0.3071,0.0494,0.3597,0.0435,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503,0.0494,0.0,0.041,0.0,0.3333,0.0,0.0863,0.2282,0.0,0.0,0.0,0.0938
XEU,0.4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0,0.9562,0.0574,0.0,0.0,0.2378,0.0,0.0,0.3538,0.0,0.0,0.0437,0.1011,0.3039,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402,0.0,0.0904,0.0,0.0,0.0,0.0,0.0
VFA,0.0429,0.0,0.0,0.0,0.2043,0.1464,0.1018,0.1964,0.0,0.399,0.0,0.0,0.0594,0.1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429,0.0,0.0,0.0,0.0,0.1617,0.2392,0.0,0.159,0.1095,0.0,0.0,0.0,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0933,0.6547,0.0,0.1201,0.0437,0.0,0.0,0.0,0.0
TRH,0.1451,0.0,0.0,0.0,0.0,0.1084,0.1666,0.2059,0.0,0.1528,0.0,0.0,0.0,0.3317,0.0,0.0,0.0,0.0476,0.0496,0.0,0.0451,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,0.0,0.0585,0.155,0.0585,0.0,0.0,0.0452,0.0,0.0,0.0476,0.0,0.1054,0.0454,0.0947,0.2411,0.1855,0.0,0.3451,0.0467,0.0,0.0,0.0575,0.0476,0.1103,0.1128
HFX,0.4129,0.0,0.0,0.0,0.0,0.3445,0.0,0.5782,0.0495,0.3098,0.2024,0.0613,0.0702,0.4705,0.0,0.0,0.0,0.0,0.0,0.0456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.1933,0.0,0.0,0.0,0.0476,0.0,0.0479,0.0
JYM,0.1604,0.0,0.0,0.0,0.1343,0.1194,0.0,0.0708,0.0,0.3772,0.0,0.0852,0.0,0.2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.4244,0.0,0.0,0.0,0.0,0.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.6806,0.0,0.0,0.0901,0.0,0.041,0.0,0.0
OZP,0.3979,0.0,0.0482,0.0497,0.0,0.0522,0.0,0.0522,0.0,0.0469,0.0,0.1881,0.0,0.339,0.0,0.0,0.1424,0.0,0.0,0.0451,0.0,0.0,0.0476,0.1122,0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.2501,0.0451,0.1432,0.0,0.0,0.0497,0.1447,0.0497,0.0,0.098,0.0,0.0,0.0,0.3175,0.0,0.0,0.0,0.0,0.0497,0.0,0.0
ZIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.0977,0.0,0.0495,0.0,0.0,0.0503,0.3022,0.0,0.0,0.0,0.0524,0.0993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039,0.0,0.0,0.0,0.0,0.0508,0.0,0.0542,0.1536,0.0492,0.1971,0.0,0.0542,0.1027,0.0,0.0,0.0,0.0996,0.1488,0.4935,0.0503,0.2968,0.0,0.0503,0.0,0.0,0.1012,0.0,0.0
VIT,0.4291,0.0,0.0,0.0,0.0549,0.0,0.0,0.0,0.0,0.6539,0.0441,0.1532,0.1566,0.2956,0.0,0.0,0.0,0.0438,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0.0,0.0647,0.0546,0.1006,0.0,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.1519,0.0,0.0549,0.0,0.0,0.5168,0.0,0.0,0.0546,0.0,0.0,0.0,0.0
LOL,0.0,0.0,0.0,0.0,0.0481,0.2527,0.4486,0.3546,0.0508,0.1032,0.0,0.0486,0.0,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555,0.0,0.0,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.1997,0.0,0.0,0.0,0.2943,0.0959,0.0,0.0,0.0962,0.0486,0.0,0.0
DUO,0.3345,0.0,0.0,0.0,0.0925,0.059,0.0434,0.0485,0.0441,0.5259,0.0,0.0476,0.0476,0.4411,0.0926,0.0441,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441,0.0,0.0501,0.0,0.0,0.18,0.0,0.0405,0.0,0.0,0.0,0.0,0.0647,0.0647,0.0,0.0,0.1846,0.0,0.1325,0.5612,0.0,0.0405,0.1331,0.0,0.0,0.0,0.0
XEN,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512,0.0,0.0,0.0,0.1592,0.0,0.0,0.0,0.1932,0.0,0.0,0.0,0.0,0.0923,0.0,0.0,0.0,0.0,0.0492,0.0492,0.1459,0.0,0.0,0.0,0.0,0.0929,0.1553,0.2135,0.0524,0.0,0.0967,0.0,0.0,0.0,0.0466,0.0,0.1384,0.0,0.0,0.0,0.0,0.0524
FKM,0.0987,0.0,0.0,0.0,0.0478,0.0965,0.0965,0.0,0.0,0.2461,0.0,0.1941,0.1534,0.1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0478,0.0,0.0,0.0,0.0514,0.0,0.0,0.0,0.0988,0.0,0.0515,0.0988,0.1624,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0515,0.049,0.0515,0.105,0.0,0.0478,0.2936,0.0,0.0,0.1475,0.0487,0.0508,0.0,0.0
WUG,0.2982,0.0505,0.0,0.0,0.0,0.1037,0.0458,0.0464,0.0,0.1894,0.0,0.0467,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0479,0.0,0.0,0.0559,0.0,0.0,0.1414,0.0,0.0965,0.0505,0.0505,0.0,0.1003,0.0,0.0458,0.0,0.0,0.0,0.0505,0.0,0.1566,0.106,0.106,0.0,0.0,0.2579,0.0,0.0,0.1522,0.046,0.0488,0.0,0.2109
WCQ,0.1407,0.0,0.0,0.0,0.066,0.2889,0.0,0.053,0.0,0.3097,0.0,0.1033,0.0935,0.3569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.1574,0.1867,0.0,0.0,0.0,0.0,0.0548,0.0,0.0,0.0,0.0457,0.1462,0.0,0.0464,0.0464,0.0,0.0,0.0,0.0,0.0554,0.4457,0.0,0.0,0.0496,0.0548,0.1531,0.0,0.0
PVA,0.0559,0.0,0.0,0.0,0.0404,0.0463,0.0,0.136,0.0,0.321,0.0,0.1063,0.0,0.3787,0.0,0.0,0.0,0.0,0.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943,0.0,0.1809,0.0,0.0599,0.0962,0.0,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0559,0.0,0.0391,0.0,0.0,0.5605,0.0,0.0,0.2626,0.0,0.0,0.0,0.0599
ACR,0.2974,0.0,0.0,0.0,0.0,0.0985,0.1516,0.1024,0.0,0.1468,0.0,0.0492,0.0,0.7007,0.0,0.0,0.0,0.0,0.0,0.099,0.2015,0.0,0.0,0.0,0.0492,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0488,0.0989,0.1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511,0.0989,0.0,0.0,0.0532,0.0978,0.0492,0.0
IXF,0.1352,0.0,0.0,0.0,0.0,0.2265,0.0873,0.0859,0.0,0.1315,0.0,0.0728,0.0,0.4897,0.2183,0.0,0.0418,0.1202,0.0,0.0,0.0,0.0,0.0479,0.0,0.0521,0.0,0.0,0.0,0.0872,0.0,0.0,0.0728,0.0728,0.0445,0.2037,0.0,0.0587,0.0515,0.0,0.0,0.1202,0.0,0.1363,0.0423,0.0,0.0,0.0,0.1698,0.0,0.0,0.0479,0.0,0.0,0.0,0.042
GEJ,0.3344,0.0,0.0,0.0,0.0,0.0978,0.0,0.0509,0.0,0.1415,0.0469,0.0,0.0,0.9532,0.0,0.0,0.0,0.0506,0.0956,0.0,0.1773,0.0486,0.0,0.0,0.1881,0.0513,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0509,0.0,0.1423,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAO,0.41,0.0404,0.0,0.0,0.0,0.3666,0.0808,0.3927,0.0851,0.4191,0.0,0.0405,0.0,0.3263,0.0891,0.0,0.0,0.0405,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.0,0.3053,0.0808,0.0,0.0808,0.0,0.0,0.0489,0.0
RQY,0.373,0.0,0.0,0.0,0.0,0.0568,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.7623,0.0685,0.0,0.0,0.2047,0.0453,0.0,0.2079,0.0506,0.0,0.0,0.3249,0.0469,0.1533,0.0,0.0,0.0,0.0,0.0506,0.0,0.0,0.0471,0.0,0.0,0.0,0.0469,0.0,0.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.3989,0.0,0.0,0.0,0.0,0.0455,0.0,0.0
NLM,0.2487,0.0,0.0,0.0,0.0,0.0,0.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,0.0,0.3132,0.0,0.5123,0.2481,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488,0.2596,0.0,0.0,0.0571,0.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0541
SEO,0.1472,0.0,0.0,0.0,0.0466,0.0,0.056,0.202,0.0,0.145,0.0,0.0,0.0,0.1993,0.0,0.0,0.0,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482,0.1472,0.1956,0.0,0.0474,0.3483,0.1954,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0983,0.0,0.1128,0.0531,0.0,0.0,0.0,0.448,0.0,0.0,0.0474,0.0,0.0,0.0,0.0
JTT,0.3222,0.0,0.0,0.0,0.0,0.1707,0.1696,0.0905,0.0,0.1675,0.0,0.0492,0.0877,0.4989,0.0,0.0,0.0,0.0874,0.0448,0.0,0.09,0.0,0.219,0.0,0.0448,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.045,0.0,0.1813,0.0,0.0,0.1344,0.0,0.0476,0.0,0.045,0.0,0.0445,0.045,0.1918,0.0492,0.045,0.0,0.0505,0.0447,0.0461,0.0
FEI,0.0997,0.0,0.0,0.0,0.0,0.0432,0.0471,0.0,0.0,0.0888,0.0,0.0,0.0,0.906,0.0606,0.0,0.0,0.0963,0.0548,0.0,0.3514,0.0455,0.0549,0.0,0.0986,0.0994,0.114,0.0,0.0471,0.0,0.0,0.0,0.0,0.0,0.0503,0.0,0.0,0.0455,0.2003,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0628,0.0,0.0,0.0,0.0,0.0
SQP,0.0524,0.0,0.0,0.0,0.0969,0.0,0.0527,0.2023,0.0,0.3052,0.0,0.1022,0.0498,0.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.099,0.0578,0.1078,0.0479,0.0,0.0,0.0527,0.0,0.0,0.0,0.1081,0.0503,0.0,0.0,0.1009,0.0,0.0487,0.2901,0.0,0.0,0.0997,0.0486,0.0524,0.0,0.0981
EPW,0.2267,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0429,0.0,0.0437,0.0429,0.9485,0.0,0.0,0.0,0.3274,0.0437,0.0,0.2042,0.0,0.0,0.0,0.0886,0.0,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1065,0.0,0.143,0.0549,0.0911,0.1024,0.143,0.0,0.0,0.0436,0.0478,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.1358,0.0,0.0
AQF,0.1807,0.0,0.0,0.0,0.0499,0.0,0.0,0.1136,0.0,0.555,0.0,0.0,0.0,0.1511,0.0,0.0499,0.0,0.0513,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166,0.3116,0.0,0.0,0.0,0.0,0.0,0.0,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339,0.0,0.2292,0.6282,0.0,0.0,0.0,0.0,0.0562,0.1807,0.0
UOS,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0973,0.0,0.0,0.0,0.4036,0.0,0.0,0.0,0.0,0.1579,0.0,0.0496,0.0,0.0,0.0481,0.0,0.0,0.205,0.2982,0.0955,0.0,0.0,0.1644,0.0,0.1534,0.0,0.0,0.0,0.0,0.0484,0.0,0.0,0.0,0.0484,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQG,0.4984,0.0475,0.0,0.0,0.0,0.0,0.0342,0.0786,0.0,0.0347,0.0,0.0,0.0,0.6752,0.0,0.0,0.0,0.0349,0.0329,0.0,0.0332,0.0349,0.1054,0.0566,0.0932,0.3265,0.0393,0.0,0.0,0.0,0.0,0.0753,0.0753,0.0786,0.0364,0.0,0.0,0.1164,0.0824,0.0,0.1079,0.0,0.0327,0.4029,0.0,0.0,0.0,0.4447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTT,0.3121,0.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539,0.0592,0.0,0.0,0.0,0.05,0.0,0.2536,0.0478,0.0939,0.0,0.1558,0.0975,0.3594,0.0,0.0521,0.0,0.0,0.0,0.0,0.0999,0.1974,0.0,0.0,0.0958,0.3452,0.1487,0.0,0.0,0.0504,0.0,0.0,0.0,0.0,0.5377,0.0,0.0,0.0,0.0474,0.0,0.0,0.0
JHZ,0.3806,0.0,0.0,0.0,0.0867,0.052,0.0859,0.1349,0.044,0.4685,0.0,0.0818,0.0408,0.3046,0.1368,0.044,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,0.0,0.0915,0.0,0.0,0.1484,0.0,0.0,0.0426,0.0,0.0,0.0,0.0777,0.0777,0.0,0.0,0.0903,0.0,0.1406,0.5141,0.0,0.0453,0.0495,0.0,0.0409,0.0,0.0
TZN,0.1013,0.0,0.0,0.0,0.0,0.1986,0.253,0.449,0.0,0.2502,0.0,0.1498,0.0,0.3506,0.0513,0.0,0.0,0.0983,0.0,0.0493,0.0,0.0,0.1483,0.0,0.0,0.0525,0.0,0.0,0.0488,0.0,0.0,0.0503,0.0,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.049,0.0,0.1989,0.0497,0.0,0.0497,0.0993,0.0,0.1019,0.0503
TVX,0.0504,0.0,0.0,0.0,0.0,0.112,0.2763,0.2125,0.0,0.0944,0.0,0.0,0.0,0.1911,0.0573,0.0,0.0,0.0,0.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0,0.0,0.0,0.0522,0.0477,0.0,0.0938,0.0,0.0,0.0,0.0,0.0,0.0568,0.0994,0.1878,0.566,0.0456,0.3577,0.0568,0.0,0.0,0.0,0.0461,0.0638,0.0
QKU,0.2992,0.0,0.0,0.0,0.0,0.0,0.0463,0.0,0.0,0.1611,0.0,0.1087,0.099,0.649,0.0,0.0,0.0,0.0855,0.0,0.1416,0.1731,0.0,0.0,0.0,0.0,0.0,0.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,0.0,0.2588,0.0,0.0,0.0578,0.0,0.0,0.0,0.0578,0.0,0.0,0.0578,0.3724,0.1119,0.0578,0.0,0.0,0.0896,0.0,0.0
GON,0.0949,0.0,0.0,0.0,0.0,0.0957,0.0,0.1682,0.0,0.2342,0.0,0.0905,0.1368,0.3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454,0.0,0.0,0.0,0.0,0.0966,0.2192,0.0765,0.0,0.0765,0.1391,0.0,0.0,0.0,0.0,0.0454,0.0454,0.0,0.2463,0.1079,0.0626,0.0,0.0,0.0,0.0,0.2885,0.0,0.0454,0.1441,0.0,0.0495,0.0,0.0
XOU,0.0944,0.0,0.0,0.0,0.0,0.0946,0.0,0.0,0.0,0.4747,0.0,0.2272,0.0551,0.0957,0.0,0.0,0.0551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947,0.1952,0.0,0.0975,0.0465,0.0465,0.0,0.0,0.0,0.0695,0.0,0.0,0.0,0.0465,0.0,0.046,0.0,0.0,0.0,0.0,0.4954,0.0,0.0,0.0986,0.0,0.046,0.0,0.0
GBW,0.1955,0.0,0.0,0.0,0.0,0.23,0.0,0.1007,0.0,0.6036,0.0,0.1388,0.1313,0.4568,0.0729,0.0,0.0746,0.1265,0.0746,0.0,0.0418,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523,0.0,0.0,0.0523,0.7733,0.0,0.0,0.0,0.0,0.0497,0.0,0.0
YOQ,0.2305,0.0,0.0,0.0,0.0,0.1426,0.1381,0.0451,0.0,0.1344,0.0428,0.0431,0.0419,0.7284,0.0,0.0,0.0,0.1052,0.2044,0.0,0.2175,0.0,0.1704,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.0,0.0,0.0,0.1312,0.0,0.0,0.1343,0.0,0.0423,0.0,0.0459,0.0,0.0,0.0,0.3602,0.0,0.0,0.0,0.0446,0.0633,0.0451,0.0
ECV,0.4072,0.0,0.0,0.0,0.0,0.2022,0.0613,0.051,0.0,0.0,0.0,0.0,0.0,0.7749,0.0,0.0,0.0,0.1923,0.046,0.0467,0.2881,0.0,0.051,0.0,0.051,0.2044,0.0,0.0,0.0487,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0987,0.1494,0.052,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419,0.0,0.0467,0.0,0.0,0.0,0.0,0.0
OAE,0.5004,0.098,0.0,0.0,0.0504,0.1455,0.0,0.0489,0.0,0.1002,0.0475,0.0,0.0,0.7945,0.048,0.0,0.048,0.0978,0.0,0.0,0.3408,0.0489,0.0,0.0,0.0478,0.0,0.0504,0.0,0.1487,0.0,0.0,0.0,0.0553,0.051,0.1994,0.0489,0.048,0.0553,0.1043,0.0979,0.0,0.0,0.0491,0.0,0.0476,0.0,0.0,0.3927,0.0,0.0,0.0,0.0,0.0476,0.0,0.0
